country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",27-03-2025 13:00,28.5512005,77.2735737,PM2.5,47,388,213
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",27-03-2025 13:00,30.719859,76.738637,CO,34,78,51
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",27-03-2025 13:00,28.656756,77.227234,NH3,45,45,45
India,Delhi,Delhi,"DTU, Delhi - CPCB",27-03-2025 13:00,28.7500499,77.1112615,PM10,109,425,285
India,Delhi,Delhi,"DTU, Delhi - CPCB",27-03-2025 13:00,28.7500499,77.1112615,SO2,65,74,68
India,Delhi,Delhi,"DTU, Delhi - CPCB",27-03-2025 13:00,28.7500499,77.1112615,OZONE,24,36,27
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",27-03-2025 13:00,28.498571,77.26484,NH3,6,11,9
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",27-03-2025 13:00,28.5710274,77.0719006,NH3,11,20,15
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",27-03-2025 13:00,28.5627763,77.1180053,NO2,81,148,116
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",27-03-2025 13:00,28.5627763,77.1180053,CO,38,109,82
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",27-03-2025 13:00,28.531346,77.190156,SO2,17,30,23
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",27-03-2025 13:00,28.531346,77.190156,OZONE,3,237,52
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",27-03-2025 13:00,28.672342,77.31526,CO,22,109,64
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",27-03-2025 13:00,28.699793,77.165453,PM2.5,70,414,288
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",27-03-2025 13:00,28.699793,77.165453,SO2,17,54,34
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",27-03-2025 13:00,23.107969,72.574648,PM2.5,66,311,161
India,Delhi,Delhi,"Rohini, Delhi - DPCC",27-03-2025 13:00,28.732528,77.11992,CO,8,120,62
India,Delhi,Delhi,"Rohini, Delhi - DPCC",27-03-2025 13:00,28.732528,77.11992,OZONE,2,196,26
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",27-03-2025 13:00,28.6514781,77.1473105,NO2,69,92,80
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",27-03-2025 13:00,28.5504249,77.2159377,NH3,8,36,20
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",27-03-2025 13:00,28.710508,77.249485,PM2.5,28,378,193
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",27-03-2025 13:00,28.5918245,77.2273074,CO,16,98,59
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",27-03-2025 13:00,28.611281,77.237738,PM10,67,341,203
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",27-03-2025 13:00,28.611281,77.237738,NO2,16,172,102
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",27-03-2025 13:00,28.636429,77.201067,CO,4,83,41
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",27-03-2025 13:00,28.6573814,77.1585447,PM10,110,366,240
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",27-03-2025 13:00,28.530785,77.271255,NH3,8,12,11
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",27-03-2025 13:00,28.674045,77.131023,PM2.5,48,367,230
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",27-03-2025 13:00,28.674045,77.131023,PM10,88,382,241
India,Delhi,Delhi,"Pusa, Delhi - DPCC",27-03-2025 13:00,28.639652,77.146275,SO2,15,40,24
India,Delhi,Delhi,"Pusa, Delhi - DPCC",27-03-2025 13:00,28.639652,77.146275,CO,6,68,42
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",27-03-2025 13:00,28.563262,77.186937,PM2.5,42,345,216
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",27-03-2025 13:00,28.563262,77.186937,NH3,5,7,6
India,Delhi,Delhi,"Mundka, Delhi - DPCC",27-03-2025 13:00,28.684678,77.076574,OZONE,5,97,24
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",27-03-2025 13:00,28.570173,76.933762,NH3,9,12,10
India,Delhi,Delhi,"Narela, Delhi - DPCC",27-03-2025 13:00,28.822836,77.101981,NH3,7,14,9
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",27-03-2025 13:00,28.6811736,77.3025234,NH3,9,11,10
India,Delhi,Delhi,"ITO, Delhi - CPCB",27-03-2025 13:00,28.628624,77.24106,PM2.5,41,381,213
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",27-03-2025 13:00,28.56789,77.250515,NH3,5,9,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",27-03-2025 13:00,28.56789,77.250515,SO2,3,60,22
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",27-03-2025 13:00,15.888653,74.541751,CO,14,29,23
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",27-03-2025 13:00,12.9135218,77.5950804,NO2,36,54,38
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",27-03-2025 13:00,12.9135218,77.5950804,SO2,6,13,10
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",27-03-2025 13:00,12.951913,77.539784,NH3,1,2,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",27-03-2025 13:00,12.951913,77.539784,SO2,13,54,26
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",27-03-2025 13:00,12.951913,77.539784,CO,24,115,38
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",27-03-2025 13:00,12.9756843,77.5660749,PM10,91,106,99
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",27-03-2025 13:00,23.020509,72.579261,PM10,36,84,54
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",27-03-2025 13:00,23.020509,72.579261,CO,9,103,25
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",27-03-2025 13:00,23.020509,72.579261,OZONE,13,86,25
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",27-03-2025 13:00,23.076793,72.627874,PM2.5,77,194,106
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",27-03-2025 13:00,23.076793,72.627874,OZONE,1,65,22
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",27-03-2025 13:00,23.04307,72.562968,PM10,65,137,87
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",27-03-2025 13:00,23.04307,72.562968,NH3,5,21,8
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",27-03-2025 13:00,23.04307,72.562968,CO,2,113,6
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",27-03-2025 13:00,30.943887,76.801991,PM10,68,235,115
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",27-03-2025 13:00,34.066206,74.81982,SO2,3,6,4
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",27-03-2025 13:00,34.066206,74.81982,CO,12,20,15
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",27-03-2025 13:00,16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",27-03-2025 13:00,16.172806,75.659694,OZONE,10,16,16
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",27-03-2025 13:00,21.613267,73.010555,CO,34,74,67
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",27-03-2025 13:00,23.243639,72.68994,NH3,2,21,5
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",27-03-2025 13:00,23.243639,72.68994,SO2,8,28,14
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",27-03-2025 13:00,23.221714,72.654328,NH3,5,6,5
India,Gujarat,Surat,"Science Center, Surat - SMC",27-03-2025 13:00,21.170046,72.795405,PM10,12,69,36
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",27-03-2025 13:00,23.107969,72.574648,CO,12,109,31
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",27-03-2025 13:00,22.977134,72.553024,PM2.5,67,340,202
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",27-03-2025 13:00,22.977134,72.553024,PM10,79,254,150
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",27-03-2025 13:00,22.977134,72.553024,NH3,1,19,6
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",27-03-2025 13:00,22.977134,72.553024,SO2,4,52,24
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",27-03-2025 13:00,28.39072,77.30059,SO2,12,13,12
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",27-03-2025 13:00,28.376058,77.315741,NH3,6,6,6
India,Harya45,Faridabad,"Sector 30, Faridabad - HSPCB",27-03-2025 13:00,28.4417,77.3217,PM2.5,45,45,45
India,Harya45,Faridabad,"Sector 30, Faridabad - HSPCB",27-03-2025 13:00,28.4417,77.3217,NH3,45,45,45
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",27-03-2025 13:00,28.422681,77.148944,NO2,12,90,47
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",27-03-2025 13:00,28.3153,76.9143,NO2,50,75,65
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",27-03-2025 13:00,28.3153,76.9143,CO,1,90,63
India,Kar45taka,Bengaluru,"Jigani, Bengaluru - KSPCB",27-03-2025 13:00,12.7816279,77.6299145,PM10,45,45,45
India,Kar45taka,Bengaluru,"Jigani, Bengaluru - KSPCB",27-03-2025 13:00,12.7816279,77.6299145,NH3,45,45,45
India,Kar45taka,Bengaluru,"Kasturi 45gar, Bengaluru - KSPCB",27-03-2025 13:00,13.003872,77.664217,NO2,45,45,45
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",27-03-2025 13:00,13.94,75.555917,NH3,2,3,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",27-03-2025 13:00,13.94,75.555917,CO,12,37,22
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",27-03-2025 13:00,13.94,75.555917,OZONE,18,88,37
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",27-03-2025 13:00,13.377516,77.099072,NH3,2,2,2
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",27-03-2025 13:00,16.7602,77.1428,NH3,2,2,2
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",27-03-2025 13:00,16.7602,77.1428,CO,18,49,27
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",27-03-2025 13:00,10.073232,76.302765,PM2.5,46,78,62
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",27-03-2025 13:00,11.875,75.3732,PM10,40,60,52
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",27-03-2025 13:00,14.4758,75.9052,NH3,2,11,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",27-03-2025 13:00,15.459706,75.008381,SO2,1,4,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",27-03-2025 13:00,15.459706,75.008381,OZONE,6,43,14
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",27-03-2025 13:00,15.411456,75.638133,NO2,4,25,13
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",27-03-2025 13:00,15.411456,75.638133,NH3,1,3,2
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",27-03-2025 13:00,14.7918,75.3896,PM10,44,58,51
India,Kar45taka,Haveri,"Ashwini 45gar, Haveri - KSPCB",27-03-2025 13:00,14.7918,75.3896,NH3,45,45,45
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",27-03-2025 13:00,14.7918,75.3896,SO2,56,60,58
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",27-03-2025 13:00,8.5149093,76.9435879,SO2,7,33,16
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",27-03-2025 13:00,10.5324,76.2159,NO2,8,12,9
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",27-03-2025 13:00,10.5324,76.2159,SO2,45,45,45
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",27-03-2025 13:00,23.264759,77.381568,SO2,1,15,8
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",27-03-2025 13:00,23.210494,77.425409,PM10,69,193,115
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",27-03-2025 13:00,23.210494,77.425409,OZONE,12,73,53
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",27-03-2025 13:00,8.8787,76.6073,PM10,68,75,71
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",27-03-2025 13:00,8.8787,76.6073,SO2,1,4,3
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",27-03-2025 13:00,8.5637,76.8865,PM2.5,40,53,47
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",27-03-2025 13:00,8.5637,76.8865,CO,18,37,26
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",27-03-2025 13:00,8.5637,76.8865,OZONE,36,37,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",27-03-2025 13:00,8.5149093,76.9435879,PM10,24,95,53
India,Kar45taka,Mangalore,"Kadri, Mangalore - KSPCB",27-03-2025 13:00,12.88925,74.853,PM10,45,45,45
India,Kar45taka,Mangalore,"Kadri, Mangalore - KSPCB",27-03-2025 13:00,12.88925,74.853,SO2,45,45,45
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",27-03-2025 13:00,12.21041,76.37376,PM10,41,81,61
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",27-03-2025 13:00,12.733409,77.298051,SO2,10,20,13
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",27-03-2025 13:00,13.0246342,77.5080115,NO2,8,8,8
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",27-03-2025 13:00,12.917348,77.622813,CO,4,107,21
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",27-03-2025 13:00,11.55358,76.55521,PM2.5,19,51,29
India,Kar45taka,Karwar,"KHB Colony, Karwar - KSPCB",27-03-2025 13:00,14.816666,74.141003,PM2.5,45,45,45
India,Kar45taka,Karwar,"KHB Colony, Karwar - KSPCB",27-03-2025 13:00,14.816666,74.141003,PM10,45,45,45
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",27-03-2025 13:00,15.34763,76.181767,NO2,6,23,11
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",27-03-2025 13:00,13.328028,75.797056,SO2,1,5,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",27-03-2025 13:00,15.3714823,75.1160168,NO2,7,11,10
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",27-03-2025 13:00,23.10844,77.511428,NH3,4,16,5
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",27-03-2025 13:00,22.624758,75.675238,CO,28,57,39
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",27-03-2025 13:00,23.331731,75.045981,PM2.5,43,127,80
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",27-03-2025 13:00,23.331731,75.045981,PM10,87,167,131
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",27-03-2025 13:00,23.331731,75.045981,SO2,16,20,17
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",27-03-2025 13:00,23.838586,78.759431,NO2,8,62,25
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",27-03-2025 13:00,23.838586,78.759431,NH3,1,1,1
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",27-03-2025 13:00,23.8640158,78.80289321,NO2,12,149,65
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",27-03-2025 13:00,23.8640158,78.80289321,CO,60,102,78
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",27-03-2025 13:00,24.58434363,80.8549414,PM10,55,56,55
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",27-03-2025 13:00,24.10897,82.64558,PM10,86,410,240
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",27-03-2025 13:00,26.200388,78.147714,OZONE,4,134,92
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",27-03-2025 13:00,22.7289,75.8076,SO2,16,17,16
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",27-03-2025 13:00,22.431,75.5213,CO,12,139,53
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",27-03-2025 13:00,22.431,75.5213,OZONE,12,148,90
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",27-03-2025 13:00,22.678,75.8559,SO2,59,63,61
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",27-03-2025 13:00,23.218135,79.95777,PM2.5,17,126,52
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",27-03-2025 13:00,23.218135,79.95777,OZONE,5,85,39
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",27-03-2025 13:00,23.50016,80.23284,NO2,16,130,58
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",27-03-2025 13:00,23.50016,80.23284,OZONE,5,121,61
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",27-03-2025 13:00,24.2613009,80.7231783,PM2.5,1,44,19
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",27-03-2025 13:00,20.719516,77.000253,CO,39,108,45
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",27-03-2025 13:00,20.939198,77.765701,NH3,1,8,3
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",27-03-2025 13:00,19.8389439,75.244448,NO2,20,30,24
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",27-03-2025 13:00,23.81748678,79.446246,CO,20,24,23
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",27-03-2025 13:00,22.9682591,76.064118,PM2.5,33,133,76
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",27-03-2025 13:00,26.203442,78.193251,PM2.5,12,187,72
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",27-03-2025 13:00,26.203442,78.193251,NH3,2,2,2
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",27-03-2025 13:00,26.203442,78.193251,SO2,8,15,12
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",27-03-2025 13:00,19.10122,74.73339,PM2.5,36,78,52
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",27-03-2025 13:00,20.719516,77.000253,NO2,13,97,40
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",27-03-2025 13:00,23.142888,79.916147,OZONE,17,111,57
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",27-03-2025 13:00,23.168606,79.932247,NO2,25,110,50
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",27-03-2025 13:00,19.25292,73.142019,PM10,82,136,108
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",27-03-2025 13:00,19.192056,72.9585188,NO2,45,45,45
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",27-03-2025 13:00,16.6870449,74.2505872,PM10,28,48,37
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",27-03-2025 13:00,16.6870449,74.2505872,SO2,1,6,2
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",27-03-2025 13:00,16.7143745,74.2426398,PM2.5,24,56,43
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",27-03-2025 13:00,16.7143745,74.2426398,NO2,45,45,45
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",27-03-2025 13:00,16.7143745,74.2426398,SO2,45,45,45
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",27-03-2025 13:00,19.0632143,72.8456324,NO2,12,65,23
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",27-03-2025 13:00,19.0632143,72.8456324,SO2,45,45,45
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",27-03-2025 13:00,19.0632143,72.8456324,CO,2,10,6
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",27-03-2025 13:00,19.1653323,72.922099,PM10,12,60,37
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",27-03-2025 13:00,19.1653323,72.922099,NH3,1,2,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",27-03-2025 13:00,19.0863,72.8888,PM2.5,40,53,45
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",27-03-2025 13:00,19.0863,72.8888,NO2,3,4,4
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",27-03-2025 13:00,19.0863,72.8888,NH3,1,1,1
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",27-03-2025 13:00,19.863756,75.321188,PM2.5,58,208,108
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",27-03-2025 13:00,19.863756,75.321188,NO2,18,143,50
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",27-03-2025 13:00,19.16485,73.23409,NH3,2,20,6
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",27-03-2025 13:00,19.0243902,73.0406721,NH3,5,13,8
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",27-03-2025 13:00,19.0243902,73.0406721,CO,14,40,25
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",27-03-2025 13:00,19.309073,73.057223,PM10,57,155,90
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",27-03-2025 13:00,18.39963,76.57452,NO2,12,154,38
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",27-03-2025 13:00,18.39963,76.57452,SO2,1,19,8
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",27-03-2025 13:00,18.1023399,73.4783687,PM2.5,37,116,62
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",27-03-2025 13:00,18.1023399,73.4783687,NO2,8,50,18
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",27-03-2025 13:00,18.1023399,73.4783687,NH3,3,8,5
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",27-03-2025 13:00,20.555712,74.529236,OZONE,33,140,65
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",27-03-2025 13:00,19.786089,72.757971,NO2,16,35,24
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",27-03-2025 13:00,19.786089,72.757971,SO2,23,34,27
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",27-03-2025 13:00,19.9629,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",27-03-2025 13:00,19.9629,79.298714,CO,10,14,10
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",27-03-2025 13:00,19.9629,79.298714,OZONE,21,29,21
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",27-03-2025 13:00,19.9775302,79.2337086,PM10,92,141,119
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",27-03-2025 13:00,19.9775302,79.2337086,CO,42,116,91
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",27-03-2025 13:00,20.918946,74.776388,NH3,1,2,2
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",27-03-2025 13:00,21.001264,75.565602,PM10,52,184,88
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",27-03-2025 13:00,21.001264,75.565602,CO,17,84,35
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",27-03-2025 13:00,19.854616,75.905894,NO2,32,49,42
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",27-03-2025 13:00,19.23241,72.86895,NH3,5,6,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",27-03-2025 13:00,19.2243333,72.8658113,PM10,33,57,46
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",27-03-2025 13:00,19.2243333,72.8658113,CO,6,28,7
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",27-03-2025 13:00,18.9767,72.838,NO2,45,45,45
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",27-03-2025 13:00,18.9767,72.838,NH3,45,45,45
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",27-03-2025 13:00,19.10078,72.87462,SO2,17,23,20
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",27-03-2025 13:00,18.91,72.82,NO2,24,26,25
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",27-03-2025 13:00,19.2058,72.8682,NH3,3,6,4
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",27-03-2025 13:00,19.2058,72.8682,SO2,45,45,45
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",27-03-2025 13:00,20.0073285,73.7762427,OZONE,23,97,36
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",27-03-2025 13:00,20.021503,73.813844,OZONE,16,110,38
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",27-03-2025 13:00,19.95022,73.73148,SO2,4,17,10
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",27-03-2025 13:00,19.090337,73.014232,NO2,40,265,81
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",27-03-2025 13:00,19.090337,73.014232,CO,8,40,25
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",27-03-2025 13:00,19.10861,72.83622,OZONE,6,20,7
